publish_date,title,clean_text
2019-03-19,Cyclone Idai: UK pledges £6m of aid for hundreds of thousands hit by cyclone in Mozambique and Malawi,"Cyclone Idai: UK pledges £6m of aid for hundreds of thousands hit by cyclone in Mozambique and Malawi
Britain has pledged up to £6 million of aid to send humanitarian relief to the hundreds of thousands of people affected by Cyclone Idai in Mozambique and Malawi.
International Development Secretary Penny Mordaunt said a team of experts was on the ground in Mozambique helping to co-ordinate the UK's response.
Filipe Nyusi, the president of Mozambique, said more than 1,000 people are feared dead in the country four days after the cyclone hit.
Tents and thousands of shelter kits will be sent to the country on Tuesday, and Ms Mordaunt said the UK stands ready to ""scale up our support if needed"".
Around 600,000 people in Mozambique and 900,000 in Malawi are thought to have been affected by the cyclone, according to United Nations estimates.
Entire villages were submerged and bodies left floating in the floodwaters in the wake of the natural disaster.
Ms Mordaunt said: ""I have made £6 million of UK aid available to help meet the immediate needs of people who have lost everything.
""We have deployed a UK team of Dfid experts who are now on the ground in Mozambique helping to co-ordinate the UK's response to this disaster, and we hope to have vital UK aid supplies in the region shortly. We stand ready to scale up our support if needed.
""The images of loss and devastation following this deadly cyclone and extreme weather are shocking. The people of Mozambique, Malawi and Zimbabwe should know that they are firmly in our thoughts at this difficult time, and that the UK stands by their side.""
Cyclone Idai made landfall close to the port city of Beira on Thursday with winds of up to 106 mph, but aid teams only reached the city on Sunday.
The Red Cross said that 90 percent of Beira, a city of 500,000, had been damaged or destroyed.
Beira has been severely battered by the cyclone which cut off electricity, forced the airport to shut down and closed road access to the city, said the International Federation of Red Cross and Red Crescent Societies on Monday.
Cyclone Idai first hit Beira last week and then moved inland spreading heavy winds and rainfall to Zimbabwe and Malawi.
The scale of the damage to Beira is ""massive and horrifying,"" said Jamie LeSueur, who led a Red Cross aerial assessment of the city. The team had to view the city by helicopter because roads were flooded, he said.
""The situation is terrible. The scale of devastation is enormous. It seems that 90 percent of the area is completely destroyed,"" said Mr LeSueur."
2019-03-19,"Mozambique President Reveals Cyclone Idai May Have Killed Over 1,000 Citizens","PBS reports that in a national radio address on Monday, Mozambique’s President Filipe Nyusi announced that more than 1,000 people may have been killed by Cyclone Idai—which by early estimates is the worst in more than 20 years.
Suggested Reading
“Officially, we have a record of more than 84 dead but everything indicates that we can have a record of more than 1,000 dead,” Nyusi said, adding that more than 100,000 citizens remain in danger.
“The waters of the Pungue and Buzi rivers overflowed, making whole villages disappear and isolating communities, and bodies are floating,” said Nyusi. “It is a real disaster of great proportions.”
According to CNN, Cyclone Idai made landfall near Beira—a coastal city of 500,000—around midnight Thursday before making its way through neighboring Zimbabwe and parts of Malawi.
“The situation is terrible. The scale of devastation is enormous,” said Jamie LeSueur, who led a Red Cross aerial assessment of the Beira. “It seems that 90 percent of the area is completely destroyed.”
The scale of the damage to Beira specifically has been described as “massive and horrifying.”
Beira has been severely battered by the cyclone which cut off electricity, forced the airport to shut down and closed road access to the city, said the International Federation of Red Cross and Red Crescent Societies on Monday.
The International Federation of Red Cross and Red Crescent Societies (IFRC) suggested that there are more than 215 confirmed deaths in Zimbabwe, Malawi and Mozambique, while more than 1.5 million have been affected and hundreds more remain missing. Additionally, they warned that the death toll could jump considerably.
“Almost everything is destroyed. Communication lines have been completely cut and roads have been destroyed,” said LeSueur. “Some affected communities are not accessible.”
Mozambique’s President Filipe Nyusi and Zimbabwean President Emmerson Mnangagwa both cut foreign trips short in order to return home and tend to the emergencies created by the storm. President Emmerson specifically wanted to ensure that he is “involved directly with the national response by way of relief to victims of Cyclone Idai,” according to the information ministry, as the Zimbabwean government declared a state of national disaster.
In response to the cyclone, rescue efforts from U.N. agencies and the Red Cross are underway, including the delivery of medicines and food supplies to those in need.
Additionally, a GoFundMe campaign has been organized by Freeman Chari to supply those affected by the storm with tents, blankets, and non-perishable foods.
Straight From
Sign up for our free daily newsletter."
2019-03-19,"Over 200 dead in Mozambique after Cyclone Idai, millions hit","Over 200 dead in Mozambique after Cyclone Idai, millions hit
MAPUTO/HARARE (Reuters) - The number of people killed in a powerful cyclone and flooding in Mozambique has risen above 200, more than doubling the country's death toll from a storm that could rank as one of the worst weather-related disasters in the southern hemisphere. Mozambique's President Filipe Nyusi said in a televised statement following a cabinet meeting on the disaster on Tuesday that the death toll after Cylone Idai now stood at more than 200, up from 84. Winds of up to 170 kph (105 mph) and flooding swept across southeastern Africa, including Zimbabwe and Mozambique, affecting more than 2.6 million people, United Nations officials said on Tuesday. Rescue crews were still struggling to reach victims five days later, while aid groups said many survivors were trapped in remote areas, surrounded by wrecked roads, flattened buildings and submerged villages. The Red Cross said at least 400,000 people had been made homeless in central Mozambique alone. ""This is the worst humanitarian crisis in Mozambique's history,"" said Jamie LeSueur, who is leading rescue efforts in Beira for the International Federation of Red Cross and Red Crescent Societies. The organization said large areas to the west of the port city of Beira were severely flooded, and in places close to the Buzi and Pungwe rivers flood waters are meters deep, completely submerging homes, telephone poles and trees. LeSueur had said earlier on Tuesday, when the death toll was 84, that the full human impact of the disaster remained unclear, and that the figure was likely to rise. While the official count has increased, it remains well below the 1,000 deaths Nyusi had estimated after flying over some of the worst-hit zones, witnessing submerged villages and bodies floating in the water. The cyclone hit land near Beira on Thursday and moved inland throughout the weekend, leaving heavy rains in its trail on Tuesday. More rural areas remained unaccessible. Studies of satellite images suggested 1.7 million people were in the path of the cyclone in Mozambique and another 920,000 affected in Malawi, said Herve Verhoosel, senior spokesman at the U.N World Food Programme. He gave no figures for Zimbabwe. In Maputo, Mozambique's capital, people worried about missing relatives. Telma fa Gloria, a street vendor, said she had not heard from her mother, who she usually speaks to every day, or her siblings, for days. Her mother's neighborhood was in one of the worst-hit areas. ""I'm stitched up, with nothing to do,"" she said, adding she was thinking of going to Beira to find out what had happened. ""I don't have the strength to get the news I don't want to hear, and I don't wish anyone to hear."" WORST FEARS Heavy rains preceded the cyclone, compounding the problems. ""If the worst fears are realized ... then we can say that it is one of the worst weather-related disasters, tropical-cyclone-related disasters in the southern hemisphere,"" said Clare Nullis of the U.N. World Meteorological Organization. Droughts are classed as climate-related not weather-related. In Beira, a low-lying coastal city of 500,000 people, Nullis said the water had nowhere to drain. ""This is not going to go away quickly,"" she said. Mark Ellul, a 31-year-old British doctor from Manchester who was working at the Beira hospital when the storm hit the city on Thursday, was trapped in a hotel room. He said the hospital suffered significant damage. ""It was pretty terrifying during the storm, extremely noisy, frightening and you can hear the flying debris outside,"" Ellul said. ""It felt like the windows were going to break, like the storm was going to come into the room."" Beira is also home to Mozambique's second largest port, which serves as a gateway to landlocked countries in the region. The control room of a pipeline that runs from Beira to Zimbabwe and supplies the majority of that country's fuel has been damaged, Zimbabwe's Energy Minister Jorum Gumbo told state-owned Herald newspaper on Tuesday. ""We, however, have enough stocks in the country and I am told the repairs at Beira may take a week,"" he was quoted as saying. AID ON THE WAY The European Union announced on Tuesday an initial emergency aid package of 3.5 million euros ($3.97 million) to Mozambique, Malawi and Zimbabwe for logistical support to reach affected people, emergency shelters, hygiene, sanitation and health care. Britain has pledged up to 6 million pounds ($7.96 million) in aid. Citizens in Zimbabwe are mobilizing donations, including cash, food and clothes to help thousands of families whose homes were wrecked by the cyclone. President Emmerson Mnangagwa, who visited Chimanimani on Tuesday, told reporters that Tanzania and the United Arab Emirates were also sending donations while neighbors, including South Africa, Botswana and Angola, would also help. (Reporting Manuel Mucari in Maputo and Macdonald Dzirutwe in Harare; Additional reporting by Tom Miles in Geneva, Catarina Demony in Lisbon and Mfuneko Toyana and Emma Rumney in Johannesburg; Editing by Andrew Heavens, Ed Osmond and Richard Chang)"
2019-03-19,Cyclone Idai has affected 1.5 million people—here’s how to help the victims,"Humanitarian groups raced to help hundreds of thousands of people who lost their homes after Cyclone Idai crashed into Mozambique on Thursday.
The storm also struck Malawi and Zimbabw, razing buildings, destroying crops and cutting off key roads and bridges.
Aid workers fear for Beira, a coastal city in Mozambique that's home to more than 500,000 people. Beira was slammed Thursday by what was a Category 2 storm, and the International Federation of Red Cross and Red Crescent Societies reported Monday that 90 percent of the Beira area had been destroyed.
As of Monday, the official death toll across the cities of Beira, Dondo and Chimoio was 84. More than 200 people were thought to have died in Mozambique and Malawi as of Monday morning, NPR reported. At least 2,000 were injured in the two countries, Médecins Sans Frontières (Doctors Without Borders) reported. Zimbabwe experienced extensive damage, and authorities said 98 people had died, according to the BBC.
President Filipe Nyusi warned that the death toll for Mozambique alone could reach 1,000 in the coming days. According to the United Nations, more than 1.5 million people had been affected by the cyclone.
Aid organizations, including Médecins Sans Frontières, International Federation of the Red Cross and Red Crescent Societies, the United Nations International Children's Emergency Fund (UNICEF) and Save the Children, were working hard to deliver aid to those affected by the storm.
Matthew Cochrane, a spokesman for International Federation of the Red Cross and Red Crescent Societies, told Newsweek: ""This is the worst disaster in Mozambique's history. Beira has been devastated, and areas surrounding the city have been completely inundated by floodwaters that are, in some places, meters deep… This is a major humanitarian emergency.""
UNICEF spokesman Joe English told Newsweek: ""We're getting reports of people stranded on the roofs of their buildings, in trees or in other elevated areas. Heavy rains continue across Mozambique. Search and rescue efforts continue, but it's a huge area to cover and there are only limited resources.""
People stranded on hilltops and roofs need shelter and clean water, Cochrane explained. But Beira has been ""cut off completely by floodwaters."" Submerged and damaged roads hamper search and rescue efforts. ""The clock is ticking as we know the flood waters will continue to rise,"" he said
Save the Children was battling to send relief trucks on a treacherous, hours-long journey to the affected area in Mozambique, Greg Ramm, vice president for humanitarian response, told Newsweek. ""Access and rising flood waters are currently our biggest hurdles,"" he said.
Crucial humanitarian supplies were airlifted to areas cut off by the storm and subsequent flooding, English said. Power outages continued across the affected regions, and communication lines had been seriously damaged.
Aid organizations are struggling to keep up with demand for clean water. ""We were able to pre-position some supplies—including water purification tablets—but our warehouse was severely damaged in the storm and so much more is needed,"" English said.
Fearing the potential spread of waterborne diseases, Save the Children's Emergency Health Unit was already working with local authorities and other groups to prevent another wave of catastrophe.
Médecins Sans Frontières spokesperson Brienne Prusak told Newsweek that existing medical facilities in Beira had been severely affected by the storm. ""We see massive needs in Beira: The hospital and medical centre where MSF was providing HIV and TB care are only partially functional. Despite being severely damaged, Beira hospital has treated more than 1,500 wounded, which shows how serious this is. All 17 of Beira's health centres lost their roofs.""
English said UNICEF had already found more than 260 classrooms and 20 health centers damaged and destroyed in Mozambique. With many areas inaccessible, it's not yet possible to assess the full extent of damage from the storm.
Aid organizations fear further crises could be on the horizon. Prusak said: ""Other areas to the north in the Zambezi river basin are on our radar—if the Zambezi breaks its banks and creates extensive flooding, this could be another crisis looming, potentially even bigger than the devastation in Beira.""
Whatever happens in the coming days, it's certain the recovery will be lengthy, Cochrane said. ""While it can take hours to destroy a community, it can take months or even years to rebuild.""
The International Federation of the Red Cross and Red Crescent Societies estimated it needed about $10 million to help the 75,000 people most profoundly affected by the crisis, Cochrane said. ""Our priorities are to provide people with shelter and to ensure they have clean water and basic sanitation.""
Readers can support the IFRC's work by donating online at https://media.ifrc.org/ifrc/donate/.
Ramm explained that Save the Children would be distributing emergency items such as buckets, tarpaulins, jerricans and multi-purpose tents. ""Cash donations are always the best way to help in disasters like this,"" he said.
Readers can support Save the Children's work in Mozambique, Malawi and Zimbabwe by donating online here.
Readers can also support UNICEF's work in these countries—as well as those affected by other crises—by donating at donate.unicef.org.
Readers can support Médecins Sans Frontières by donating at donate.doctorswithoutborders.org
This article has been updated with comment from Brienne Prusak."
2019-03-19,Cyclone Idai: Huge area of Mozambique submerged,"Main content
Cyclone Idai: Huge area of Mozambique submerged
Interviews, news and analysis of the day’s global events.
UN officials say the storm that hit southern Africa late last week may be the southern hemisphere's worst weather-related disaster. We hear from aid agencies and our correspondent on the ground.
Also on the prog: Kazakh president, Nursultan Nazarbayev, resigns after three decades in office; and New Zealand is considering changing its gun laws following the killing of fifty worshippers at two mosques.
(Photo: People carry their personal effects through a flooded section of Praia Nova, Beira. Credit: EPA)
Last on
Tue 19 Mar 2019
14:06GMT
BBC World Service
More episodes
Broadcast
- Tue 19 Mar 2019 14:06GMTBBC World Service
Podcast
-
Newshour
Interviews, news and analysis of the day’s global events."
2019-03-19,Cyclone Idai: Rescue-workers struggle to bring aid to people across Southern Africa,"Main content
Cyclone Idai: Rescue-workers struggle to bring aid to people across Southern Africa
UN says storm may be worst weather-related disaster ever to hit southern hemisphere. Mozambique, Zimbabwe and Malawi have all been affected.
Podcast
-
Global News Podcast
The latest from Iran and the Middle East, and the rest of the world’s news, from the BBC"
2019-03-19,"Cyclone Idai: ""The scale of devastation is enormous""","The president of Mozambique fears that more than 1,000 people in his country may be dead several days after the southeastern African country was hit by the powerful tropical Cyclone Idai.
Cyclone Idai: “The scale of devastation is enormous”
A catastrophe is unfolding in southeast Africa.
Though the official death toll is 84, President Filipe Nyusi said Tuesday “it appears that we can register more than 1,000 deaths.” On local radio, he said “many bodies” had been seen floating in flooded rivers.
We don’t yet have a full picture of the toll of Cyclone Idai, which smashed into the port city of Beira on the Indian Ocean on Friday. But early reports from relief workers on the ground are grim.
“The situation is terrible,” Jamie LeSueur of the International Federation of Red Cross and Red Crescent Societies said Tuesday in a press statement. “The scale of devastation is enormous. It seems that 90 per cent of the area [in Beira] is completely destroyed.” The IFRC described the scale of the devastation as “massive and horrifying.”
Many of the affected areas have been cut off from communications. The charity Save the Children reports that 100,000 people still need to be rescued near Beira. People are waiting on rooftops to be rescued. There are reports that flying sheet metal roofs decapitated people during the storm, which made landfall with winds in excess of 100 mph, perhaps as high as 124 mph.
The fierce winds mean that the cyclone measured a Category 2 or 3, a major storm capable of flooding communities and tearing roofs off houses. (A cyclone is the same weather phenomenon as a hurricane and a typhoon.)
Although the storm hit Mozambique last week, it lingered over the country through the weekend, impacting neighboring Zimbabwe and Malawi as well with deadly flooding rain. And remnants of the storm are still pouring down rain in some areas, adding to the flood risk.
In all, 1.7 million people lived were in the direct path of the cyclone, the United Nations reports.
Save the Children explains the dire situation here:
Aerial assessments in Sofala province, in the centre of the country, show that an area more than 50km wide has been completely submerged. They also show that Buzi town, which is estimated to be home to more than 2,500 children, could be under water within 24 hours
Aerial video of Beira shows near-complete devastation.
The Associated Press reports that there have been a total of 250 deaths across Mozambique, Malawi, and Zimbabwe associated with the storm, but those numbers will likely rise. Thousands of homes have also been destroyed.
“Almost 850,000 people — around half of whom are estimated to be children — have been affected by severe flooding in Malawi and Mozambique,” UNICEF reported Tuesday.
You can help by donating to Save the Children, the Red Cross, and Doctors Without Borders."
2019-03-19,Cyclone Idai Leaves Millions In Need Of Rescue And Other Assistance,"Cyclone Idai Leaves Millions In Need Of Rescue And Other Assistance
Humanitarian aid groups are rescuing survivors of Cyclone Idai which swept through Mozambique and Malawi before hitting Zimbabwe. The storm rapidly inundated communities with torrential rain, creating inland oceans in Mozambique.
Sacha Myers of Save the Children, in Mozambique, told NPR, ""The situation at the moment, in Mozambique ... is getting worse by the hour. The area is already inundated by floods that hit the area last month. The cyclone has come through. It has destroyed everything in its path."" Myers says 100,000 people in Mozambique alone need urgent rescue.
The World Food Program says ""inland oceans"" in Mozambique extend for ""miles and miles in all directions,"" where survivors cram onto rooftops and cling to trees, waiting to be rescued. ""People visible from the air may be the lucky ones,"" said Herve Verhoosel, Senior Spokesperson for the World Food Program.
Verhoosel told NPR 1.7 million people were in the path of the cyclone in southern Africa, and the biggest problem for aids groups in the region is reaching those who need assistance and rescue.
""All the roads are blocked. A lot of bridges are broken. Even the ports that are open ... All of the machinery of the ports are broken,"" Verhoosel told NPR, ""There is no electricity. No telephone, obviously. No Internet. Access and communication is the first major issue for us to reach people, but also to understand the scale of the problem.""
Rising floodwaters have left homes and roads completely submerged, and wiped out water pipelines. Dyson Chifudzeni, National Projects Officer for the Salvation Army in Mozambique, told NPR, ""It is very, very serious. All of the household items have been swept away. Their houses have been damaged.""
Mozambique, Malawi and Zimbabwe are reporting hundreds dead and injured, and the numbers are expected to rise. Euloge Ishimwei, spokesperson for the International Federation of Red Cross and Red Crescent Societies, told NPR, ""So many people have lost their loved ones. So many people have lost everything. They are injured. They are in hospitals.""
Torrential rain is expected to continue through Thursday, submerging more communities under water.
Myers said, ""We are really concerned about the rising flood levels, and those 100,000 people that need to be rescued. We're expecting the number of people impacted, and the death toll to rise, just because of the level of destruction, and the flood waters that are continuing to engulf communities."""
2019-03-20,Cyclone Idai triggers 'massive disaster',"Cyclone Idai has triggered a ""massive disaster"" in southern Africa affecting hundreds of thousands if not millions of people, the UN has said.
The region has been hit by widespread flooding and devastation affecting Mozambique, Zimbabwe and Malawi.
Mozambique's President Filipe Nyusi called it ""a humanitarian disaster of great proportion"".
He said more than 1,000 people may have been killed after the cyclone hit the country last week.
Idai made landfall near the port city of Beira in Sofala province on Thursday with winds of up to 177 km/h (106 mph).
""This is shaping up to be one of the worst weather-related disasters ever to hit the southern hemisphere,"" Clare Nullis, from the UN's weather agency, told the BBC on Tuesday.
Christian Lindmeier from the World Health Organization, said: ""We need all the logistical support that we can get.""
If you are in the area and it is safe, email haveyoursay@bbc.co.uk, external
Mozambique's government said the confirmed death toll so far was 200, and 100,000 people needed to be urgently rescued near Beira.
An aerial survey of the province showed that a 50km (30 mile) stretch of land was under water after the Buzi river burst its banks, charity Save The Children said.
The governor of neighbouring Manica province, Manuel Rodrigues, says there is an urgent need to rescue people still trapped, the BBC's Jose Tembe reports from the capital, Maputo.
""It's very sad and very complicated, given what we saw when we flew over the area. We saw people besieged and asking for help,"" Mr Rodrigues told reporters.
""They were on top of their roofs made up of zinc sheets. Others under flood waters. We saw many people.
""We can only imagine that they had been there for more than two or three days, without food and without clean drinking water.""
'It was like a war'
Nelson Moda was in Beira in Mozambique when the storm hit. He told his story to the BBC OS radio programme:
It was my son's birthday on 14 March and we were all at home. In the morning this strong storm started and it was moving the city, the trees, and the houses.
It was like a war. It was horrific. The children were crying and we were hiding in the bathroom. I could see people dying and the house where I live has been destroyed.
There are children who now have no father, no mother, and no home. I saw the city where I grew up being destroyed with my naked eyes.
In Beira, there are no basic services and people don't know what they're going to eat or where they're going to sleep.
I haven't been able to sleep since that night.
In Zimbabwe, the government says 98 people have been killed and more than 200 are missing.
President Emmerson Mnangagwa said that the government was conducting rescue missions and delivering food.
In the south-eastern town of Chimanimani residents told harrowing stories of how they lost their relatives when the storm hit.
Some rescuers said homes and even bodies were washed away, the BBC's Shingai Nyoka reports.
Floods of up to six metres deep had caused ""incredible devastation"" over a huge area in Mozambique, World Food Programme regional chief Lola Castro said.
At least 1.7 million people were in the direct path of the cyclone in Mozambique and 920,000 have been affected in Malawi, the UN said.
In Zimbabwe, at least 20,000 houses have been partially damaged in the south-eastern town of Chipinge, 600 others were completely destroyed.
Local officials say they are distributing rice and maize from the national food reserve to those displaced.
What are the relief teams doing?
In Mozambique, several aid agencies are assisting government efforts in the search and rescue operations and in the distribution of food aid, ReliefWeb reports.
The charity Télécoms Sans Frontières has sent a team to Beira to set up communication networks for humanitarian operations.
Many aid trucks are stuck on the impassable roads and unable to reach their destinations. The conditions have also limited air operations.
Mozambique's National Institute for Disaster Management is also housing 3,800 families in Sofala province.
The Red Cross has warned there could be an outbreak of waterborne diseases, including cholera, due to the expected contamination of the water supply and disruption of usual water treatment.
- Published17 March 2019
- Published15 March 2019
- Published2 December 2018
- Published30 August 2023
- Published25 October 2024"
2019-03-19,Cyclone Idai Leaves Millions In Need Of Rescue And Other Assistance,"Cyclone Idai Leaves Millions In Need Of Rescue And Other Assistance
Humanitarian aid groups are rescuing survivors of Cyclone Idai which swept through Mozambique and Malawi before hitting Zimbabwe. The storm rapidly inundated communities with torrential rain, creating inland oceans in Mozambique.
Sacha Myers of Save the Children, in Mozambique, told NPR, ""The situation at the moment, in Mozambique ... is getting worse by the hour. The area is already inundated by floods that hit the area last month. The cyclone has come through. It has destroyed everything in its path."" Myers says 100,000 people in Mozambique alone need urgent rescue.
The World Food Program says ""inland oceans"" in Mozambique extend for ""miles and miles in all directions,"" where survivors cram onto rooftops and cling to trees, waiting to be rescued. ""People visible from the air may be the lucky ones,"" said Herve Verhoosel, Senior Spokesperson for the World Food Program.
Verhoosel told NPR 1.7 million people were in the path of the cyclone in southern Africa, and the biggest problem for aids groups in the region is reaching those who need assistance and rescue.
""All the roads are blocked. A lot of bridges are broken. Even the ports that are open ... All of the machinery of the ports are broken,"" Verhoosel told NPR, ""There is no electricity. No telephone, obviously. No Internet. Access and communication is the first major issue for us to reach people, but also to understand the scale of the problem.""
Rising floodwaters have left homes and roads completely submerged, and wiped out water pipelines. Dyson Chifudzeni, National Projects Officer for the Salvation Army in Mozambique, told NPR, ""It is very, very serious. All of the household items have been swept away. Their houses have been damaged.""
Mozambique, Malawi and Zimbabwe are reporting hundreds dead and injured, and the numbers are expected to rise. Euloge Ishimwei, spokesperson for the International Federation of Red Cross and Red Crescent Societies, told NPR, ""So many people have lost their loved ones. So many people have lost everything. They are injured. They are in hospitals.""
Torrential rain is expected to continue through Thursday, submerging more communities under water.
Myers said, ""We are really concerned about the rising flood levels, and those 100,000 people that need to be rescued. We're expecting the number of people impacted, and the death toll to rise, just because of the level of destruction, and the flood waters that are continuing to engulf communities."""
2019-03-18,"Cyclone Idai leaves 'real disaster' in Mozambique, with more than 1,000 people feared dead","Featured Videos
For You
Which topics matter most to you? Add your favorites and you’ll see more of these stories in the For You section.More Top Stories
This bestselling author is finally revealing her real… Grocery prices rise, but these staples are getting… Articles of impeachment filed against Trump. Why it's a… US stock futures dip over shaky Mideast truce; inflation… Will your cruise fare go up amid high oil costs? Nikki Glaser admits her open relationship 'probably is… Americans' support for Israel continues decline, new… ☀️ 5 Frontgate patio must-haves with up to $1,100 off Nicole Kidman talks summer plans and future projects NFL coach, reporter downplay significance of photos of… California fire wipes out toilet paper warehouse that… Will gas prices go down due to US-Iran ceasefire? What…
Discover
Introducing USA TODAY Women of the Year 2026 As colon cancer cases rise, here's what a… 15 best spring sales at Frontgate, Lowe's, Quince
Extreme close-ups of Artemis photos reveal stunning surface details The Masters begins today, what are your favorite golfers… The best Michigan championship gear: Books, prints… 5 Frontgate patio must-haves to complete your outdoor… 37 years in the making: Michigan NCAA championship prints
From afterthought to outrage: NCAA punt rule change under… Masters live updates, leaderboard: Round 1 tee times… Dusty Baker pours out his soul, shares untold stories in… Rory McIlroy at the Masters: How to watch star golfer at…
Why 'I Dream of Jeannie' star Barbara Eden's new photo is… Hannah Einbinder on special 'Avorah' moments in 'Hacks'…Jean Smart impersonates 'Hacks' Ava DanielsDan Levy believes women are 'far superior to men in…
US military draft system is switching to automatic… All eyes are on the Strait of Hormuz | The Excerpt JD Vance says ceasefire does not include LebanonDaily Briefing: How much is gas now?
Meet Rain, the rescued blind dog who loves to run on a… A mobile dog gym that comes to your dogShop the ultimate new puppy, kitten checklist for a… This TikTok dog challenge is ruthless
See photos from the dark side of the moon by Artemis II… From war to wonder World Press Photo 2026 winnersNCAA championship game stars headline our NBA first‑round…See comedian Kevin Hart caddie at the Masters Tournament
Artemis II mission sparks hope online. See internet… Watch as musical road plays 'This Land is Your Land' in… Nutella gets unexpected promo from Artemis II moon mission Watch President Trump talk to Artemis II crew
Will your cruise fare go up amid high oil costs? Silver Price Today on April 09, 2026 What is the price of gold on April 09, 2026? US stock futures dip over shaky Mideast truce; inflation…
Find your dream home — start your search today Need an agent who listens? These pros get it. Get a real home value — not just a guess NFL coach lists former home for $1.89 million
America’s best small towns to visit in 2026 A popular sauté pan sold at Amazon and Costco was just… I was influenced by an Instagram toddler tower — and it… 8 must-see American Revolution landmarks
Did your crush post something cryptic? They might be… She went insanely viral for her medical school 'match… In this country, girls surpass boys in ADHD diagnoses… How 'Grey's Anatomy' star juggles work and motherhood…
The truth about adaptogens: Are they helpful or overhyped? Is rye bread good for you? Yes, but watch out for this. The experimental drug transforming weight loss What is a salt room? Halotherapy and how it helps you
I thought I knew caregiving. Being my mom's caregiver… AI companies like mine have an obligation to you. Speak… Trump's steel tariffs are hitting your wallet in an… Trump's classic pressure diplomacy achieved the…
How much radiation are you exposed to when flying? 7 added Disney World costs that can blow up your vacation… Delta, Southwest raise checked bag fee. See by how much. 15 breathtaking views that show the beauty of the Great…
They went to jail for minor crimes. Sepsis was a death… Cash vanished from charity raffles at NHL, NBA games A $2B NHL team seized control of youth hockey. Parents… Top Trump officials' stock sales clustered before tariff…
All eyes are on the Strait of Hormuz | The Excerpt 2 men in critical condition after shooting at Houston… 2 killed in small airplane crash in Arizona Artemis II crew to spend last full day in space preparing…
Amazon discontinuing support for older Kindles. Is yours… Billionaires are spending millions trying to live longer… ¿Hasta dónde llegó Artemis II? Así puedes seguir su… She was bullied with deepfake nudes. Her parents are…
Trump and Iran both claim ceasefire victory. Who does it really help? American Airlines is raising checked bag fees. See what you'll pay. She went insanely viral for her medical school 'match day' video. Here's why. In graphics: how astronauts capture photos on Artemis II. This ABC star is out at 'High Potential' Artemis II crew to spend last full day in space preparing for landing Ohio man first person in US convicted under new federal deepfakes law Masters payouts: Purse, winner's share for 2026 Masters Tournament"
2019-03-16,Cyclone Idai leave hundreds of thousands homeless,"Cyclone Idai leaves thousands homeless
March 20, 2019Five days after Cyclone Idai made landfall in Mozambique with rain and wind speeds in excess of 150 kilometers per hour (93 miles per hour), there are still victims trapped on roofs and some communities completely engulfed by the flood waters. Food and supplies are only slowly reaching survivors as rain continues to worsen the effects of the flooding.
""Many people are in desperate situations, several thousand are fighting for their lives at the moment sitting on rooftops, in trees and other elevated areas,"" said the UN Children's Fund (UNICEF) spokesperson Christophe Boulierac. ""This includes families and obviously, many children.""
Across Mozambique, Malawi and Zimbabwe, roads, bridges and crops have been washed away. The Red Cross estimates that up to 400,000 people have lost their homes.
Jamie LeSueur, emergency operations manager for the Red Cross, told DW that unrelenting rainfall in the Mozambican port of Beira was hampering rescue efforts. The floods sparked by the cyclone are the ""second major disaster within days,"" he said, adding that there was a severe lack of food, blankets, shelter and especially water in the low-lying city.
Read more: Climate report warns of worsening disasters
Three days of mourning
The death toll is rising as the extent of the damage becomes known. Mozambican officials said they had recorded 200 fatalities so far and that rescuers were still recovering bodies. Zimbabwe put its death toll at 300, a number that is also likely to grow.
Mozambican President Filipe Nyusi said earlier this week that more than 1,000 people may have lost their lives . He has announced three days of national mourning and said his government would declare a national emergency.
The Save the Children charity said of the hard-hit coastal area in Mozambique: ""Aerial assessments in Sofala province, in the center of the country, show that an area more than 50 kilometers wide has been completely submerged.""
Read more: The floods are coming
On Tuesday, the World Meteorological Organization said the cyclone may be the worst weather-related disaster to have hit the southern hemisphere as the UN explained the extent of the damage and flooding: ""We are talking about a massive disaster right now where hundreds of thousands — in the millions of people — (are) potentially affected,"" said Jens Laerke from the UN Office for the Coordination of Humanitarian Affairs (OCHA). ""We need all the logistical support that we can possibly get.""
Some 1.7 million people were in the path of the cyclone in Mozambique, World Food Programme (WFP) spokesperson Herve Verhoosel said on Tuesday. A further 920,000 people have been affected in Malawi and ""thousands more"" impacted in Zimbabwe.
The UN's humanitarian director Mark Lowcock said the bulk of the $20 million (€17.6 million) in funding announced Tuesday would initially be used in Mozambique but that it was insufficient to respond to the expected increase in needs across the region. He urged donors to give generously.
jm/rt (AP, Reuters)"
